Country,Year,Week,Month,Weather,Tourist_Arrival,TotalPop_0_14,TotalPop_15_29,TotalPop_30_44,TotalPop_45_59,TotalPop_60Plus,PopTotal_100Plus,PopMale,PopFemale,PopTotal,ALL_INF
Finland,2002,9,3,-4.63,106653,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,73
Finland,2002,10,3,-4.63,124752,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,50
Finland,2002,11,3,-4.63,124752,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,76
Finland,2002,12,3,-4.63,124752,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,59
Finland,2002,13,3,-4.63,124752,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,49
Finland,2002,14,4,1.43,106547,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,42
Finland,2002,15,4,1.43,106547,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,16,4,1.43,106547,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,17,4,1.43,106547,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,18,5,7.87,106547,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,19,5,7.87,145676,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,20,5,7.87,145676,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,21,5,7.87,145676,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,22,6,13.18,145676,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,23,6,13.18,266208,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,24,6,13.18,266208,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,25,6,13.18,266208,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,26,6,13.18,266208,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,27,7,16.21,396718,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,28,7,16.21,396718,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,29,7,16.21,396718,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,30,7,16.21,396718,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,31,8,14.28,396718,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,32,8,14.28,306097,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,33,8,14.28,306097,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,34,8,14.28,306097,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,35,9,9.15,306097,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,36,9,9.15,154714,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,37,9,9.15,154714,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,38,9,9.15,154714,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,39,9,9.15,154714,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,40,10,2.72,154714,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,41,10,2.72,110502,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,42,10,2.72,110502,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,43,10,2.72,110502,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,44,11,-2.63,110502,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,45,11,-2.63,105273,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,1
Finland,2002,46,11,-2.63,105273,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,0
Finland,2002,47,11,-2.63,105273,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,0
Finland,2002,48,12,-6.48,105273,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,0
Finland,2002,49,12,-6.48,129742,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,
Finland,2002,50,12,-6.48,129742,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,2
Finland,2002,51,12,-6.48,129742,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,0
Finland,2002,52,12,-6.48,129742,924.028,972.914,1087.314,1163.265,1065.576,0.271,2547.616,2665.752,5213.368,10
Finland,2003,1,1,-9.22,129742,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,14
Finland,2003,2,1,-9.22,122078,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,24
Finland,2003,3,1,-9.22,122078,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,57
Finland,2003,4,1,-9.22,122078,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,36
Finland,2003,5,2,-9.2,122078,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,33
Finland,2003,6,2,-9.2,105185,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,24
Finland,2003,7,2,-9.2,105185,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,17
Finland,2003,8,2,-9.2,105185,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,13
Finland,2003,9,3,-4.63,105185,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,11
Finland,2003,10,3,-4.63,124198,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,7
Finland,2003,11,3,-4.63,124198,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,5
Finland,2003,12,3,-4.63,124198,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,11
Finland,2003,13,3,-4.63,124198,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,10
Finland,2003,14,4,1.43,124198,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,7
Finland,2003,15,4,1.43,105994,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,8
Finland,2003,16,4,1.43,105994,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,7
Finland,2003,17,4,1.43,105994,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,8
Finland,2003,18,5,7.87,105994,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,19,5,7.87,141525,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,20,5,7.87,141525,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,21,5,7.87,141525,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,22,6,13.18,141525,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,23,6,13.18,265694,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,24,6,13.18,265694,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,25,6,13.18,265694,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,26,6,13.18,265694,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,27,7,16.21,265694,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,28,7,16.21,379602,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,29,7,16.21,379602,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,30,7,16.21,379602,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,31,8,14.28,379602,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,32,8,14.28,326409,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,33,8,14.28,326409,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,34,8,14.28,326409,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,35,8,14.28,326409,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,36,9,9.15,158568,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,37,9,9.15,158568,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,38,9,9.15,158568,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,39,9,9.15,158568,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,1
Finland,2003,40,10,2.72,158568,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,
Finland,2003,41,10,2.72,110493,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,1
Finland,2003,42,10,2.72,110493,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,2
Finland,2003,43,10,2.72,110493,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,1
Finland,2003,44,11,-2.63,110493,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,5
Finland,2003,45,11,-2.63,104427,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,0
Finland,2003,46,11,-2.63,104427,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,13
Finland,2003,47,11,-2.63,104427,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,44
Finland,2003,48,11,-2.63,104427,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,121
Finland,2003,49,12,-6.48,140647,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,154
Finland,2003,50,12,-6.48,140647,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,147
Finland,2003,51,12,-6.48,140647,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,93
Finland,2003,52,12,-6.48,140647,921.208,977.005,1069.835,1178.22,1080.55,0.288,2555.695,2671.411,5227.106,53
Finland,2004,1,1,-9.22,140647,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,26
Finland,2004,2,1,-9.22,119988,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,10
Finland,2004,3,1,-9.22,119988,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,3
Finland,2004,4,1,-9.22,119988,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,1
Finland,2004,5,2,-9.2,119988,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,6
Finland,2004,6,2,-9.2,114094,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,0
Finland,2004,7,2,-9.2,114094,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,1
Finland,2004,8,2,-9.2,114094,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,1
Finland,2004,9,2,-9.2,114094,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,10,3,-4.63,128250,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,11,3,-4.63,128250,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,12,3,-4.63,128250,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,13,3,-4.63,128250,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,14,4,1.43,128250,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,15,4,1.43,102837,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,16,4,1.43,102837,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,17,4,1.43,102837,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,18,5,7.87,102837,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,19,5,7.87,144659,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,20,5,7.87,144659,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,21,5,7.87,144659,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,22,5,7.87,144659,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,23,6,13.18,144659,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,24,6,13.18,268769,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,25,6,13.18,268769,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,26,6,13.18,268769,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,27,7,16.21,268769,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,28,7,16.21,382828,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,29,7,16.21,382828,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,30,7,16.21,382828,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,31,8,14.28,382828,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,32,8,14.28,308527,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,33,8,14.28,308527,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,34,8,14.28,308527,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,35,8,14.28,308527,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,36,9,9.15,308527,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,37,9,9.15,153549,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,38,9,9.15,153549,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,39,9,9.15,153549,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,40,10,2.72,153549,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,41,10,2.72,106724,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,42,10,2.72,106724,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,43,10,2.72,106724,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,44,10,2.72,106724,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2004,45,11,-2.63,110185,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,1
Finland,2004,46,11,-2.63,110185,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,0
Finland,2004,47,11,-2.63,110185,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,0
Finland,2004,48,11,-2.63,110185,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,0
Finland,2004,49,12,-6.48,110185,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,1
Finland,2004,50,12,-6.48,143077,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,0
Finland,2004,51,12,-6.48,143077,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,0
Finland,2004,52,12,-6.48,143077,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,1
Finland,2004,53,1,-9.22,143077,917.613,981.393,1053.713,1188.443,1100.705,0.308,2564.439,2677.736,5242.175,
Finland,2005,1,1,-9.22,125658,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,1
Finland,2005,2,1,-9.22,125658,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,4
Finland,2005,3,1,-9.22,125658,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,14
Finland,2005,4,1,-9.22,125658,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,15
Finland,2005,5,2,-9.2,125658,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,13
Finland,2005,6,2,-9.2,109763,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,30
Finland,2005,7,2,-9.2,109763,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,29
Finland,2005,8,2,-9.2,109763,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,16
Finland,2005,9,3,-4.63,109763,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,11
Finland,2005,10,3,-4.63,125814,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,10
Finland,2005,11,3,-4.63,125814,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,5
Finland,2005,12,3,-4.63,125814,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,5
Finland,2005,13,4,1.43,125814,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,5
Finland,2005,14,4,1.43,109435,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,3
Finland,2005,15,4,1.43,109435,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,2
Finland,2005,16,4,1.43,109435,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,17,5,7.87,109435,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,18,5,7.87,145681,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,19,5,7.87,145681,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,20,5,7.87,145681,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,21,5,7.87,145681,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,22,6,13.18,145681,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,23,6,13.18,257400,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,24,6,13.18,257400,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,25,6,13.18,257400,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,26,7,16.21,257400,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,27,7,16.21,353908,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,28,7,16.21,353908,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,29,7,16.21,353908,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,30,7,16.21,353908,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,31,8,14.28,304944,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,32,8,14.28,304944,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,33,8,14.28,304944,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,34,8,14.28,304944,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,35,9,9.15,304944,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,36,9,9.15,156008,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,37,9,9.15,156008,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,38,9,9.15,156008,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,39,10,2.72,156008,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,40,10,2.72,119586,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,41,10,2.72,119586,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,42,10,2.72,119586,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,43,10,2.72,119586,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,44,11,-2.63,119586,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,45,11,-2.63,115382,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,46,11,-2.63,115382,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,47,11,-2.63,115382,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,48,12,-6.48,115382,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,49,12,-6.48,156615,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,
Finland,2005,50,12,-6.48,156615,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,0
Finland,2005,51,12,-6.48,156615,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,0
Finland,2005,52,1,-9.22,156615,911.861,985.637,1040.16,1192.694,1128.247,0.334,2574.006,2684.927,5258.933,0
Finland,2006,1,1,-9.22,145938,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,1
Finland,2006,2,1,-9.22,145938,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,0
Finland,2006,3,1,-9.22,145938,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,1
Finland,2006,4,1,-9.22,145938,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,3
Finland,2006,5,2,-9.2,145938,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,0
Finland,2006,6,2,-9.2,119614,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,0
Finland,2006,7,2,-9.2,119614,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,8
Finland,2006,8,2,-9.2,119614,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,10
Finland,2006,9,3,-4.63,119614,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,35
Finland,2006,10,3,-4.63,139486,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,12
Finland,2006,11,3,-4.63,139486,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,19
Finland,2006,12,3,-4.63,139486,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,22
Finland,2006,13,4,1.43,139486,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,12
Finland,2006,14,4,1.43,114865,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,18
Finland,2006,15,4,1.43,114865,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,17
Finland,2006,16,4,1.43,114865,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,8
Finland,2006,17,4,1.43,114865,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,0
Finland,2006,18,5,7.87,156537,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,4
Finland,2006,19,5,7.87,156537,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,
Finland,2006,20,5,7.87,156537,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,
Finland,2006,21,5,7.87,156537,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,
Finland,2006,22,6,13.18,156537,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,
Finland,2006,23,6,13.18,283968,907.571,991.933,1028.297,1188.648,1160.676,0.365,2584.452,2693.038,5277.49,
